timestamp,event,task_id,retry,node_name,node_ip,node_port,job_id,queue_len,state_from,state_to,source,module_name,function_name,arg_count,coordinator_ip,coordinator_port,status,started_at,finished_at,callback_ok,error
"2026-03-03T16:52:26.899","TASK_DONE","213bf504-414f-4974-890f-21811d534928","","D-O","192.168.12.13","8013","829d8562-4576-48bd-bd01-d5ffd09cc5d6","0","","","","","","","","","OK","2026-03-03T16:52:27.798","2026-03-03T16:52:27.985","true",""
"2026-03-03T16:52:26.988","TASK_QUEUED","a0db103f-53dc-450a-a094-8a702c4b6ba3","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13001","","","","",""
"2026-03-03T16:52:27.214","DISPATCH_START","a0db103f-53dc-450a-a094-8a702c4b6ba3","0","D-O","192.168.12.13","8013","","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13001","","","","",""
"2026-03-03T16:52:27.266","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","idle","busy","","","","","","","","","","",""
"2026-03-03T16:52:27.266","DISPATCH_OK","a0db103f-53dc-450a-a094-8a702c4b6ba3","0","D-O","192.168.12.13","8013","9d1d3e4f-61ee-406b-8ff5-998b4e93999b","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13001","","","","",""
"2026-03-03T16:52:27.463","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:52:27.463","TASK_DONE","a0db103f-53dc-450a-a094-8a702c4b6ba3","","D-O","192.168.12.13","8013","9d1d3e4f-61ee-406b-8ff5-998b4e93999b","0","","","","","","","","","OK","2026-03-03T16:52:28.407","2026-03-03T16:52:28.553","true",""
"2026-03-03T16:52:27.475","TASK_QUEUED","40bf2cd1-1474-420f-b990-97a0d85db62b","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13002","","","","",""
"2026-03-03T16:52:27.697","DISPATCH_START","40bf2cd1-1474-420f-b990-97a0d85db62b","0","D-O","192.168.12.13","8013","","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13002","","","","",""
"2026-03-03T16:52:27.751","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","idle","busy","","","","","","","","","","",""
"2026-03-03T16:52:27.751","DISPATCH_OK","40bf2cd1-1474-420f-b990-97a0d85db62b","0","D-O","192.168.12.13","8013","84eb33ba-6a2b-4e3b-b12b-7504c6b411a4","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13002","","","","",""
"2026-03-03T16:52:27.947","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:52:27.947","TASK_DONE","40bf2cd1-1474-420f-b990-97a0d85db62b","","D-O","192.168.12.13","8013","84eb33ba-6a2b-4e3b-b12b-7504c6b411a4","0","","","","","","","","","OK","2026-03-03T16:52:28.894","2026-03-03T16:52:29.045","true",""
"2026-03-03T16:52:27.974","TASK_QUEUED","f06f5c83-211e-4c0f-9f2a-67dcd8fa0b33","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13003","","","","",""
"2026-03-03T16:52:27.991","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","1","idle","busy","","","","","","","","","","",""
"2026-03-03T16:52:28.000","DISPATCH_START","f06f5c83-211e-4c0f-9f2a-67dcd8fa0b33","0","C-3PX","192.168.12.12","8012","","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13003","","","","",""
"2026-03-03T16:52:28.003","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","0","idle","busy","","","","","","","","","","",""
"2026-03-03T16:52:28.003","DISPATCH_OK","f06f5c83-211e-4c0f-9f2a-67dcd8fa0b33","0","C-3PX","192.168.12.12","8012","e86f1fa8-15de-4e95-946f-14be1dd938c2","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13003","","","","",""
"2026-03-03T16:52:28.175","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:52:28.175","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:52:28.197","TASK_DONE","f06f5c83-211e-4c0f-9f2a-67dcd8fa0b33","","C-3PX","192.168.12.12","8012","e86f1fa8-15de-4e95-946f-14be1dd938c2","0","","","","","","","","","OK","2026-03-03T16:52:28.086","2026-03-03T16:52:28.234","true",""
"2026-03-03T16:52:28.224","TASK_QUEUED","81fad805-a909-4a54-b814-3caf6bf5c4f1","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13004","","","","",""
"2026-03-03T16:52:28.432","DISPATCH_START","81fad805-a909-4a54-b814-3caf6bf5c4f1","0","D-O","192.168.12.13","8013","","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13004","","","","",""
"2026-03-03T16:52:28.483","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","idle","busy","","","","","","","","","","",""
"2026-03-03T16:52:28.484","DISPATCH_OK","81fad805-a909-4a54-b814-3caf6bf5c4f1","0","D-O","192.168.12.13","8013","3e900f07-6696-4ebd-9d16-b50953cb5d3c","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13004","","","","",""
"2026-03-03T16:52:28.675","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:52:28.675","TASK_DONE","81fad805-a909-4a54-b814-3caf6bf5c4f1","","D-O","192.168.12.13","8013","3e900f07-6696-4ebd-9d16-b50953cb5d3c","0","","","","","","","","","OK","2026-03-03T16:52:29.623","2026-03-03T16:52:29.772","true",""
"2026-03-03T16:52:28.697","TASK_QUEUED","cfea7a4a-7005-4535-bf6d-65b37588fd90","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13005","","","","",""
"2026-03-03T16:52:28.899","DISPATCH_START","cfea7a4a-7005-4535-bf6d-65b37588fd90","0","D-O","192.168.12.13","8013","","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13005","","","","",""
"2026-03-03T16:52:28.952","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","idle","busy","","","","","","","","","","",""
"2026-03-03T16:52:28.953","DISPATCH_OK","cfea7a4a-7005-4535-bf6d-65b37588fd90","0","D-O","192.168.12.13","8013","87876261-729d-475e-affa-30e25fe8d468","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13005","","","","",""
"2026-03-03T16:52:29.165","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:52:29.165","TASK_DONE","cfea7a4a-7005-4535-bf6d-65b37588fd90","","D-O","192.168.12.13","8013","87876261-729d-475e-affa-30e25fe8d468","0","","","","","","","","","OK","2026-03-03T16:52:30.092","2026-03-03T16:52:30.251","true",""
"2026-03-03T16:52:29.168","TASK_QUEUED","2e1a40a1-20be-4e24-8ce0-e633907fe201","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13006","","","","",""
"2026-03-03T16:52:29.217","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","1","idle","busy","","","","","","","","","","",""
"2026-03-03T16:52:29.226","DISPATCH_START","2e1a40a1-20be-4e24-8ce0-e633907fe201","0","C-3PX","192.168.12.12","8012","","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13006","","","","",""
"2026-03-03T16:52:29.229","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","0","idle","busy","","","","","","","","","","",""
"2026-03-03T16:52:29.229","DISPATCH_OK","2e1a40a1-20be-4e24-8ce0-e633907fe201","0","C-3PX","192.168.12.12","8012","c4fa6039-38b1-4a60-9f09-39e130d662bc","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13006","","","","",""
"2026-03-03T16:52:29.377","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:52:29.377","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:52:29.414","TASK_DONE","2e1a40a1-20be-4e24-8ce0-e633907fe201","","C-3PX","192.168.12.12","8012","c4fa6039-38b1-4a60-9f09-39e130d662bc","0","","","","","","","","","OK","2026-03-03T16:52:29.312","2026-03-03T16:52:29.441","true",""
"2026-03-03T16:52:29.425","TASK_QUEUED","b7a24663-caec-49a2-8fef-f51aed94d214","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13007","","","","",""
"2026-03-03T16:52:29.633","DISPATCH_START","b7a24663-caec-49a2-8fef-f51aed94d214","0","D-O","192.168.12.13","8013","","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13007","","","","",""
"2026-03-03T16:52:29.687","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","idle","busy","","","","","","","","","","",""
"2026-03-03T16:52:29.689","DISPATCH_OK","b7a24663-caec-49a2-8fef-f51aed94d214","0","D-O","192.168.12.13","8013","dd05c1fd-c08a-4db3-a866-10e9508b9ce9","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13007","","","","",""
"2026-03-03T16:52:29.877","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:52:29.877","TASK_DONE","b7a24663-caec-49a2-8fef-f51aed94d214","","D-O","192.168.12.13","8013","dd05c1fd-c08a-4db3-a866-10e9508b9ce9","0","","","","","","","","","OK","2026-03-03T16:52:30.828","2026-03-03T16:52:30.975","true",""
"2026-03-03T16:52:29.899","TASK_QUEUED","226996c5-0c07-470f-af2d-4010c4f4706f","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13008","","","","",""
"2026-03-03T16:52:30.122","DISPATCH_START","226996c5-0c07-470f-af2d-4010c4f4706f","0","D-O","192.168.12.13","8013","","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13008","","","","",""
"2026-03-03T16:52:30.172","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","idle","busy","","","","","","","","","","",""
"2026-03-03T16:52:30.173","DISPATCH_OK","226996c5-0c07-470f-af2d-4010c4f4706f","0","D-O","192.168.12.13","8013","ac417841-a335-4c45-a532-40b37527fa7e","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13008","","","","",""
"2026-03-03T16:52:30.367","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:52:30.367","TASK_DONE","226996c5-0c07-470f-af2d-4010c4f4706f","","D-O","192.168.12.13","8013","ac417841-a335-4c45-a532-40b37527fa7e","0","","","","","","","","","OK","2026-03-03T16:52:31.312","2026-03-03T16:52:31.464","true",""
"2026-03-03T16:52:30.398","TASK_QUEUED","a7eea600-a8eb-4b7b-b7f9-d28fb97be9df","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13009","","","","",""
"2026-03-03T16:52:30.441","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","1","idle","busy","","","","","","","","","","",""
"2026-03-03T16:52:30.450","DISPATCH_START","a7eea600-a8eb-4b7b-b7f9-d28fb97be9df","0","C-3PX","192.168.12.12","8012","","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13009","","","","",""
"2026-03-03T16:52:30.453","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","0","idle","busy","","","","","","","","","","",""
"2026-03-03T16:52:30.453","DISPATCH_OK","a7eea600-a8eb-4b7b-b7f9-d28fb97be9df","0","C-3PX","192.168.12.12","8012","483a622c-b2b6-42e0-8bdc-82383f6c5ce6","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13009","","","","",""
"2026-03-03T16:52:30.600","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:52:30.600","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:52:30.665","TASK_DONE","a7eea600-a8eb-4b7b-b7f9-d28fb97be9df","","C-3PX","192.168.12.12","8012","483a622c-b2b6-42e0-8bdc-82383f6c5ce6","0","","","","","","","","","OK","2026-03-03T16:52:30.535","2026-03-03T16:52:30.690","true",""
"2026-03-03T16:52:30.675","TASK_QUEUED","ac408d05-efed-46c6-a68a-823952cd6aaf","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13010","","","","",""
"2026-03-03T16:52:30.884","DISPATCH_START","ac408d05-efed-46c6-a68a-823952cd6aaf","0","D-O","192.168.12.13","8013","","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13010","","","","",""
"2026-03-03T16:52:30.937","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","idle","busy","","","","","","","","","","",""
"2026-03-03T16:52:30.937","DISPATCH_OK","ac408d05-efed-46c6-a68a-823952cd6aaf","0","D-O","192.168.12.13","8013","89ff49d3-3c9a-4491-8095-b9bed602a414","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13010","","","","",""
"2026-03-03T16:52:31.149","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:52:31.149","TASK_DONE","ac408d05-efed-46c6-a68a-823952cd6aaf","","D-O","192.168.12.13","8013","89ff49d3-3c9a-4491-8095-b9bed602a414","0","","","","","","","","","OK","2026-03-03T16:52:32.078","2026-03-03T16:52:32.234","true",""
"2026-03-03T16:52:31.165","TASK_QUEUED","c5f7522f-a0b2-4413-9882-6020b264654a","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13011","","","","",""
"2026-03-03T16:52:31.390","DISPATCH_START","c5f7522f-a0b2-4413-9882-6020b264654a","0","D-O","192.168.12.13","8013","","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13011","","","","",""
"2026-03-03T16:52:31.435","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","idle","busy","","","","","","","","","","",""
"2026-03-03T16:52:31.435","DISPATCH_OK","c5f7522f-a0b2-4413-9882-6020b264654a","0","D-O","192.168.12.13","8013","81b2bfa6-5c13-495f-84a9-d05047604778","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13011","","","","",""
"2026-03-03T16:52:31.627","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:52:31.627","TASK_DONE","c5f7522f-a0b2-4413-9882-6020b264654a","","D-O","192.168.12.13","8013","81b2bfa6-5c13-495f-84a9-d05047604778","0","","","","","","","","","OK","2026-03-03T16:52:32.575","2026-03-03T16:52:32.725","true",""
"2026-03-03T16:52:31.649","TASK_QUEUED","c2f93884-a2e0-4956-a379-1fb233126d95","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13012","","","","",""
"2026-03-03T16:52:31.667","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","1","idle","busy","","","","","","","","","","",""
"2026-03-03T16:52:31.673","DISPATCH_START","c2f93884-a2e0-4956-a379-1fb233126d95","0","C-3PX","192.168.12.12","8012","","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13012","","","","",""
"2026-03-03T16:52:31.676","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","0","idle","busy","","","","","","","","","","",""
"2026-03-03T16:52:31.677","DISPATCH_OK","c2f93884-a2e0-4956-a379-1fb233126d95","0","C-3PX","192.168.12.12","8012","2d2f7ff2-34fa-4f73-a4eb-75bf216ce092","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13012","","","","",""
"2026-03-03T16:52:31.850","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:52:31.850","TASK_DONE","c2f93884-a2e0-4956-a379-1fb233126d95","","C-3PX","192.168.12.12","8012","2d2f7ff2-34fa-4f73-a4eb-75bf216ce092","0","","","","","","","","","OK","2026-03-03T16:52:31.759","2026-03-03T16:52:31.884","true",""
"2026-03-03T16:52:31.866","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:52:31.866","TASK_QUEUED","69adbc60-9bc2-46a1-bec7-f38a4ec21482","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13013","","","","",""
"2026-03-03T16:52:32.076","DISPATCH_START","69adbc60-9bc2-46a1-bec7-f38a4ec21482","0","D-O","192.168.12.13","8013","","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13013","","","","",""
"2026-03-03T16:52:32.127","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","idle","busy","","","","","","","","","","",""
"2026-03-03T16:52:32.127","DISPATCH_OK","69adbc60-9bc2-46a1-bec7-f38a4ec21482","0","D-O","192.168.12.13","8013","0ff17c97-38b4-43c4-b277-f3dd31c6ab4c","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13013","","","","",""
"2026-03-03T16:52:32.328","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:52:32.328","TASK_DONE","69adbc60-9bc2-46a1-bec7-f38a4ec21482","","D-O","192.168.12.13","8013","0ff17c97-38b4-43c4-b277-f3dd31c6ab4c","0","","","","","","","","","OK","2026-03-03T16:52:33.266","2026-03-03T16:52:33.420","true",""
"2026-03-03T16:52:32.350","TASK_QUEUED","42168cf3-47a3-494e-bfd2-40f9ad589df8","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13014","","","","",""
"2026-03-03T16:52:32.557","DISPATCH_START","42168cf3-47a3-494e-bfd2-40f9ad589df8","0","D-O","192.168.12.13","8013","","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13014","","","","",""
"2026-03-03T16:52:32.607","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","idle","busy","","","","","","","","","","",""
"2026-03-03T16:52:32.607","DISPATCH_OK","42168cf3-47a3-494e-bfd2-40f9ad589df8","0","D-O","192.168.12.13","8013","821ee1dd-b502-4b4f-84be-a1287547c79d","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13014","","","","",""
"2026-03-03T16:52:32.802","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:52:32.802","TASK_DONE","42168cf3-47a3-494e-bfd2-40f9ad589df8","","D-O","192.168.12.13","8013","821ee1dd-b502-4b4f-84be-a1287547c79d","0","","","","","","","","","OK","2026-03-03T16:52:33.749","2026-03-03T16:52:33.900","true",""
"2026-03-03T16:52:32.821","TASK_QUEUED","a4594197-b37a-4677-bd3e-b2fe86bcd98a","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13015","","","","",""
"2026-03-03T16:52:32.899","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","1","idle","busy","","","","","","","","","","",""
"2026-03-03T16:52:32.907","DISPATCH_START","a4594197-b37a-4677-bd3e-b2fe86bcd98a","0","C-3PX","192.168.12.12","8012","","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13015","","","","",""
"2026-03-03T16:52:32.910","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","0","idle","busy","","","","","","","","","","",""
"2026-03-03T16:52:32.910","DISPATCH_OK","a4594197-b37a-4677-bd3e-b2fe86bcd98a","0","C-3PX","192.168.12.12","8012","bae91078-296e-4e54-8fd2-1b499f8b81ca","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13015","","","","",""
"2026-03-03T16:52:33.029","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:52:33.029","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:52:33.085","TASK_DONE","a4594197-b37a-4677-bd3e-b2fe86bcd98a","","C-3PX","192.168.12.12","8012","bae91078-296e-4e54-8fd2-1b499f8b81ca","0","","","","","","","","","OK","2026-03-03T16:52:32.993","2026-03-03T16:52:33.122","true",""
"2026-03-03T16:52:33.100","TASK_QUEUED","ce1be96f-c2ff-49ab-8d20-78dc7e5887ef","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13016","","","","",""
"2026-03-03T16:52:33.309","DISPATCH_START","ce1be96f-c2ff-49ab-8d20-78dc7e5887ef","0","D-O","192.168.12.13","8013","","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13016","","","","",""
"2026-03-03T16:52:33.357","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","idle","busy","","","","","","","","","","",""
"2026-03-03T16:52:33.357","DISPATCH_OK","ce1be96f-c2ff-49ab-8d20-78dc7e5887ef","0","D-O","192.168.12.13","8013","58ed0b53-bfca-4d03-b306-50ec600d90d5","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13016","","","","",""
"2026-03-03T16:52:33.552","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:52:33.552","TASK_DONE","ce1be96f-c2ff-49ab-8d20-78dc7e5887ef","","D-O","192.168.12.13","8013","58ed0b53-bfca-4d03-b306-50ec600d90d5","0","","","","","","","","","OK","2026-03-03T16:52:34.499","2026-03-03T16:52:34.648","true",""
"2026-03-03T16:52:33.571","TASK_QUEUED","39a8200a-6873-4e84-b8e5-ef4ee50ebebd","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13017","","","","",""
"2026-03-03T16:52:33.786","DISPATCH_START","39a8200a-6873-4e84-b8e5-ef4ee50ebebd","0","D-O","192.168.12.13","8013","","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13017","","","","",""
"2026-03-03T16:52:33.842","NODE_STATE_CHANGED","","","D-O","192.168.12.13","8013","","0","idle","busy","","","","","","","","","","",""
"2026-03-03T16:52:33.843","DISPATCH_OK","39a8200a-6873-4e84-b8e5-ef4ee50ebebd","0","D-O","192.168.12.13","8013","6b44ce37-3015-48ac-968c-bbedafda00dd","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13017","","","","",""
